"","tsne_1","tsne_2","CellType"
"18582",12.3750914915169,-4.39029534625654,"CD4+/CD25 T Reg"
"18583",-16.4149264433448,-3.96552158656626,"CD8+ Cytotoxic T"
"18584",24.8722205378425,-1.22615355036377,"CD19+ B"
"18585",8.03826463823257,19.2075268397193,"CD4+/CD45RA+/CD25- Naive T"
"18586",-0.040743145200201,-1.55045932375713,"CD4+/CD45RO+ Memory"
"18587",-26.5796511329823,8.65037141851289,"CD8+ Cytotoxic T"
"18588",12.6278292122993,13.0251467744611,"CD8+/CD45RA+ Naive Cytotoxic"
"18589",7.95337624453212,-9.58028599992449,"CD4+/CD25 T Reg"
"18590",-8.47572650691984,10.9058348169939,"CD8+/CD45RA+ Naive Cytotoxic"
"18591",-20.9030541628499,1.34617336366788,"CD8+ Cytotoxic T"
"18592",23.8813529454017,-5.31611950572122,"CD19+ B"
"18593",11.9870386654647,-10.3359328771637,"CD4+/CD25 T Reg"
"18594",7.05973162100701,-0.541658419795307,"CD4+/CD45RO+ Memory"
"18595",16.0509847975097,1.12791780113275,"CD8+/CD45RA+ Naive Cytotoxic"
"18596",-22.2227078595664,1.01988601457701,"CD56+ NK"
"18597",-2.45472019430949,30.0936511310324,"CD14+ Monocyte"
"18598",7.20952735006329,-16.7651609675779,"CD4+/CD25 T Reg"
"18599",-4.86668853089302,0.144425025744807,"CD4+/CD25 T Reg"
"18600",17.6767980333648,12.5467485387186,"CD8+/CD45RA+ Naive Cytotoxic"
"18601",13.3480035577927,5.13467035940799,"CD4+/CD25 T Reg"
"18602",10.4171657341604,-5.0728772289574,"CD4+/CD25 T Reg"
"18603",-2.95239739929761,28.4292499505828,"Dendritic"
"18604",-14.5155178588701,-2.62108495526653,"CD8+ Cytotoxic T"
"18605",-2.04039726649864,21.920037399887,"CD34+"
"18606",13.7163434480902,16.6515223316912,"CD8+/CD45RA+ Naive Cytotoxic"
"18607",-11.2739345551034,-17.5455180138164,"CD8+ Cytotoxic T"
"18608",7.05173360959554,9.28002624850185,"CD8+/CD45RA+ Naive Cytotoxic"
"18609",-16.8693193684045,6.6156591071073,"CD8+ Cytotoxic T"
"18610",-14.7241630789366,-11.7744500335665,"CD8+ Cytotoxic T"
"18611",15.972248906843,-9.20657908827615,"CD4+/CD25 T Reg"
"18612",-6.70684821995561,4.06677591611943,"CD8+/CD45RA+ Naive Cytotoxic"
"18613",2.85528130036205,12.9080378582037,"CD8+/CD45RA+ Naive Cytotoxic"
"18614",20.0826347889739,7.58684927814405,"CD4+/CD45RA+/CD25- Naive T"
"18615",-6.07951116145049,-14.1507653396278,"CD8+ Cytotoxic T"
"18616",-22.2929277787651,6.21058954707877,"CD8+ Cytotoxic T"
"18617",2.46866174453882,-6.19926151904322,"CD4+/CD45RO+ Memory"
"18618",-13.6039602885528,0.0246069313355245,"CD8+ Cytotoxic T"
"18619",7.1469972666575,-22.0106436720233,"CD4+/CD25 T Reg"
"18620",20.8710065229252,7.67135172705143,"CD8+/CD45RA+ Naive Cytotoxic"
"18621",-3.50361959121424,10.6357413990735,"CD8+/CD45RA+ Naive Cytotoxic"
"18622",-14.1231748010301,-17.0877038513268,"CD8+ Cytotoxic T"
"18623",-1.2278543594173,10.7354929528907,"CD8+/CD45RA+ Naive Cytotoxic"
"18624",-10.5536262208333,-3.65127019942802,"CD8+/CD45RA+ Naive Cytotoxic"
"18625",8.10048554135573,-6.9884136571733,"CD4+/CD25 T Reg"
"18626",-4.03419656264863,-5.48307395004074,"CD8+ Cytotoxic T"
"18627",14.4170410661459,6.76314897231225,"CD8+/CD45RA+ Naive Cytotoxic"
"18628",7.1689615785877,-12.5339618292685,"CD4+/CD45RO+ Memory"
"18629",-12.8537437964764,-3.20225094578023,"CD8+ Cytotoxic T"
"18630",-15.7083750029766,5.21690195387196,"CD8+ Cytotoxic T"
"18631",-25.9799510804677,-12.9964796497485,"CD56+ NK"
"18632",-10.2097202705954,-0.929262579101522,"CD8+ Cytotoxic T"
"18633",12.9528524726729,-8.6222573623201,"CD4+/CD45RA+/CD25- Naive T"
"18634",29.5601629835712,-6.22607674698278,"CD19+ B"
"18635",-15.182840521239,-14.3795972525039,"CD8+ Cytotoxic T"
"18636",15.2361747061243,-7.66021064455051,"CD8+/CD45RA+ Naive Cytotoxic"
"18637",7.52566943532308,-22.0390183730224,"CD4+/CD25 T Reg"
"18638",-1.76198548980626,21.8720234131858,"CD34+"
"18639",9.64840013227858,13.3224968257594,"CD4+/CD45RA+/CD25- Naive T"
"18640",-22.9494117959394,8.97501946502049,"CD8+ Cytotoxic T"
"18641",13.3974753510896,-14.808323326292,"CD4+/CD25 T Reg"
"18642",-16.5781125782878,-8.50516909872807,"CD8+ Cytotoxic T"
"18643",9.66323448066562,-15.416467796421,"CD4+/CD25 T Reg"
"18644",-12.1669157575462,-13.9284254981702,"CD8+ Cytotoxic T"
"18645",8.22567946524339,13.6591199293434,"CD8+/CD45RA+ Naive Cytotoxic"
"18646",16.7977457626102,-11.1031586431662,"CD4+/CD45RO+ Memory"
"18647",-12.6626121856307,0.524000215427226,"CD8+ Cytotoxic T"
"18648",-17.7991499978698,-4.56852804418529,"CD8+ Cytotoxic T"
"18649",-25.6361248317503,-18.1424572708717,"CD56+ NK"
"18650",19.3500873083498,-2.38827919717646,"CD8+/CD45RA+ Naive Cytotoxic"
"18651",16.842828270766,-5.59237577146157,"CD4+/CD25 T Reg"
"18652",6.00883819035728,-5.43592956555371,"CD4+/CD25 T Reg"
"18653",15.2879025025802,10.6613072143658,"CD8+/CD45RA+ Naive Cytotoxic"
"18654",9.29749789052907,-19.7600620947175,"CD4+/CD25 T Reg"
"18655",-4.82666648486547,2.86953292298599,"CD8+/CD45RA+ Naive Cytotoxic"
"18656",-6.07406307681698,26.9914996688192,"CD14+ Monocyte"
"18657",21.9624251837118,9.43578459317324,"CD4+/CD25 T Reg"
"18658",4.46178396474046,-4.14690386101563,"CD4+/CD25 T Reg"
"18659",17.8215054371438,12.7918718988327,"CD8+ Cytotoxic T"
"18660",13.0318899115692,-21.3926696267939,"CD4+/CD25 T Reg"
"18661",-10.5789350297672,8.52229167810226,"CD8+/CD45RA+ Naive Cytotoxic"
"18662",-21.7016100996078,17.5230914711989,"CD4+/CD45RO+ Memory"
"18663",-1.99890374457223,-7.44137108097835,"CD4+/CD25 T Reg"
"18664",-0.71899812594296,-0.33075676055008,"CD4+/CD45RA+/CD25- Naive T"
"18665",6.30851631943846,-15.702642343215,"CD8+/CD45RA+ Naive Cytotoxic"
"18666",-5.08757093863258,25.8505726831986,"CD14+ Monocyte"
"18667",-22.8334616895212,-12.0997730640791,"CD56+ NK"
"18668",6.3624335683157,-0.238479356144348,"CD4+/CD25 T Reg"
"18669",14.2213956205551,-21.0166463751629,"CD4+/CD25 T Reg"
"18670",-9.96311048512959,-12.159319237816,"CD8+/CD45RA+ Naive Cytotoxic"
"18671",13.7647158985661,21.2089571020131,"CD4+/CD25 T Reg"
"18672",11.0082555297954,-22.0667071338745,"CD8+/CD45RA+ Naive Cytotoxic"
"18673",2.86927630325598,1.93766410816193,"CD8+/CD45RA+ Naive Cytotoxic"
"18674",28.8143799593095,-7.47692284758628,"CD19+ B"
"18675",6.59041941254619,8.53177433697772,"CD8+/CD45RA+ Naive Cytotoxic"
"18676",12.2873133513231,-10.8633844919676,"CD4+/CD25 T Reg"
"18677",-2.62327207266884,8.08289206521367,"CD8+/CD45RA+ Naive Cytotoxic"
"18678",-13.2026221952928,-11.8793191746045,"CD8+ Cytotoxic T"
"18679",-18.3166401993026,2.54045151420892,"CD56+ NK"
"18680",-17.7820351875436,3.65494076336453,"CD8+ Cytotoxic T"
"18681",-10.0930739127239,-8.33343783777328,"CD8+/CD45RA+ Naive Cytotoxic"
"18682",-13.4233570062631,21.2122071397212,"CD14+ Monocyte"
"18683",-7.12489592142811,15.0044448311144,"CD8+/CD45RA+ Naive Cytotoxic"
"18684",27.3851427007186,-1.77979171504709,"CD19+ B"
"18685",0.455645666855485,-8.35602806174952,"CD4+/CD25 T Reg"
"18686",2.0634298464794,8.43091982944,"CD8+/CD45RA+ Naive Cytotoxic"
"18687",0.29731054331176,12.5634168166161,"CD8+/CD45RA+ Naive Cytotoxic"
"18688",26.3328005549619,-2.69033027330143,"CD19+ B"
"18689",-22.5912093899548,-14.8385246727252,"CD56+ NK"
"18690",2.71404046193108,-25.1579303318218,"CD4+/CD25 T Reg"
"18691",-4.07590402453383,-10.5546898181351,"CD8+ Cytotoxic T"
"18692",15.8064581654866,-3.20651842827371,"CD4+/CD45RA+/CD25- Naive T"
"18693",12.7125848239281,18.5423168263296,"CD4+/CD25 T Reg"
"18694",21.2375661120869,10.3014847021935,"CD8+/CD45RA+ Naive Cytotoxic"
"18695",1.62334040025046,12.88871153639,"CD4+/CD45RA+/CD25- Naive T"
"18696",-0.523966464786664,-3.04058066910265,"CD8+/CD45RA+ Naive Cytotoxic"
"18697",-19.5281609883518,24.9401256329934,"CD14+ Monocyte"
"18698",-7.23893792470981,15.4126290809549,"CD8+/CD45RA+ Naive Cytotoxic"
"18699",13.9251041069752,-11.4997978500733,"CD4+/CD25 T Reg"
"18700",15.949753411203,-12.4836242774012,"CD4+/CD25 T Reg"
"18701",24.6610647292605,-7.42784382365029,"CD19+ B"
"18702",14.1613850202593,-8.32822342091931,"CD4+/CD25 T Reg"
"18703",16.1092171508836,-1.93532527836549,"CD8+/CD45RA+ Naive Cytotoxic"
"18704",11.1313909746856,-9.17493467462878,"CD4+/CD25 T Reg"
"18705",8.27569576848579,16.4268702075604,"CD8+/CD45RA+ Naive Cytotoxic"
"18706",21.2507631592321,6.75303176235978,"CD4+/CD25 T Reg"
"18707",-26.0108429600609,7.98451971134354,"CD56+ NK"
"18708",7.16619970485155,-2.46387017285919,"CD8+/CD45RA+ Naive Cytotoxic"
"18709",-27.1718255463536,2.50538064504329,"CD8+ Cytotoxic T"
"18710",-12.4741132949625,-7.59617689904165,"CD8+ Cytotoxic T"
"18711",-22.8779979780894,0.790365040364726,"CD56+ NK"
"18712",9.99109757186777,8.08862581390955,"CD4+/CD45RA+/CD25- Naive T"
"18713",17.6134028902831,7.50803724678713,"CD8+/CD45RA+ Naive Cytotoxic"
"18714",-14.2937533300796,12.8960745848747,"CD8+/CD45RA+ Naive Cytotoxic"
"18715",-7.22010920141783,14.2329238933782,"CD8+/CD45RA+ Naive Cytotoxic"
"18716",14.8581991127559,14.2009403850782,"CD4+/CD25 T Reg"
"18717",10.8070054028144,0.686303211906241,"CD8+/CD45RA+ Naive Cytotoxic"
"18718",26.4063226311485,-1.09742805244386,"CD19+ B"
"18719",-14.2813850633284,-0.949725922668328,"CD8+ Cytotoxic T"
"18720",-3.94324184939789,26.3980102139522,"CD14+ Monocyte"
"18721",-15.0081630071738,26.2722125342033,"CD14+ Monocyte"
"18722",-8.53267636357727,-17.2444623900924,"CD8+ Cytotoxic T"
"18723",-1.5087318381586,-18.9089789137959,"CD8+/CD45RA+ Naive Cytotoxic"
"18724",17.4579776009738,11.9779117645605,"CD8+/CD45RA+ Naive Cytotoxic"
"18725",-24.5118693456188,8.69943249978683,"CD8+ Cytotoxic T"
"18726",18.2193997835321,11.4175609491905,"CD8+/CD45RA+ Naive Cytotoxic"
"18727",8.56416146737675,-5.33673158084252,"CD4+/CD25 T Reg"
"18728",5.20671588086492,-15.537622783741,"CD4+/CD25 T Reg"
"18729",-17.5446109556134,0.529810601955594,"CD56+ NK"
"18730",-6.14305309420295,-28.1425483085383,"Dendritic"
"18731",-6.81552344024332,-27.0356940658835,"Dendritic"
"18732",17.4447111377999,-11.3582861882249,"CD4+/CD25 T Reg"
"18733",-4.20294252857689,16.6444739141454,"CD8+/CD45RA+ Naive Cytotoxic"
"18734",-2.30450381349267,-15.3955067143005,"CD4+/CD25 T Reg"
"18735",10.149772898522,3.27004865230799,"CD8+/CD45RA+ Naive Cytotoxic"
"18736",5.28708425674251,7.24148071352205,"CD8+/CD45RA+ Naive Cytotoxic"
"18737",18.5110968236722,0.279906261421244,"CD4+/CD25 T Reg"
"18738",-24.6462444927216,-14.6805396356647,"CD56+ NK"
"18739",-23.6800894890668,-15.7367594192376,"CD56+ NK"
"18740",11.1579405739163,11.5210699429143,"CD8+/CD45RA+ Naive Cytotoxic"
"18741",27.8670441214282,-7.60412743420236,"CD19+ B"
"18742",12.6341522802063,-1.18540297083361,"CD8+/CD45RA+ Naive Cytotoxic"
"18743",-9.88768341769841,11.6684994096627,"CD8+/CD45RA+ Naive Cytotoxic"
"18744",2.91614009598383,-24.2216041879594,"CD4+/CD25 T Reg"
"18745",13.5012420227262,-18.1706418581922,"CD4+/CD25 T Reg"
"18746",-9.51024393974683,-9.03308787779219,"CD8+ Cytotoxic T"
"18747",-23.6198450665715,8.66657238391555,"CD8+ Cytotoxic T"
"18748",-23.2220511358828,-5.32448623634294,"CD56+ NK"
"18749",-13.9084581480089,-3.84960987019739,"CD8+ Cytotoxic T"
"18750",17.0404568277815,-7.46366358793778,"CD4+/CD25 T Reg"
"18751",15.1269794511592,8.2421378361947,"CD4+/CD45RO+ Memory"
"18752",17.4279395366007,-14.1039376150169,"CD4+/CD25 T Reg"
"18753",14.700178306566,-10.0499266697175,"CD4+/CD45RO+ Memory"
"18754",32.4552071833669,-1.14567789342362,"CD19+ B"
"18755",-1.46544018488989,15.9899829249412,"CD8+/CD45RA+ Naive Cytotoxic"
"18756",-3.64659807888991,-5.94331384117356,"CD8+/CD45RA+ Naive Cytotoxic"
"18757",5.80328241874046,8.45735411768449,"CD8+/CD45RA+ Naive Cytotoxic"
"18758",-15.6839120565568,19.3034466243173,"CD14+ Monocyte"
"18759",-21.2020699475617,9.82068243254557,"CD56+ NK"
"18760",-9.55465477324361,16.8263038548762,"CD8+/CD45RA+ Naive Cytotoxic"
"18761",4.9320021775687,11.4614166789274,"CD4+/CD25 T Reg"
"18762",-15.0907124975043,24.3206680131327,"CD14+ Monocyte"
"18763",-16.9778088797058,10.3353329699685,"CD8+ Cytotoxic T"
"18764",-23.9743557384351,0.306360843941496,"CD8+ Cytotoxic T"
"18765",-23.8553234216893,7.063541732309,"CD56+ NK"
"18766",19.2104254684229,0.9656229876452,"CD4+/CD45RA+/CD25- Naive T"
"18767",-20.7845536302359,-1.08082601165037,"CD8+ Cytotoxic T"
"18768",12.2621973594841,16.9146535888031,"CD8+/CD45RA+ Naive Cytotoxic"
"18769",-25.6836628136095,-7.42463665309196,"CD56+ NK"
"18770",-6.72887770575078,2.04669803848213,"CD4+/CD45RA+/CD25- Naive T"
"18771",6.81926621385422,11.0907457149573,"CD8+/CD45RA+ Naive Cytotoxic"
"18772",-20.8678910504575,4.40878666396491,"CD8+ Cytotoxic T"
"18773",3.26381200410682,-11.9926231407669,"CD4+/CD45RO+ Memory"
"18774",-8.54423849031427,14.9964699439692,"CD8+/CD45RA+ Naive Cytotoxic"
"18775",17.7668293086858,3.50570672956857,"CD4+/CD25 T Reg"
"18776",2.07732169492633,-23.0614848563237,"CD8+/CD45RA+ Naive Cytotoxic"
"18777",-15.0966765142236,-4.32748975727354,"CD8+ Cytotoxic T"
"18778",-9.75778842108824,-17.7097755635069,"CD8+ Cytotoxic T"
"18779",11.7403005576056,21.8729984874066,"CD8+/CD45RA+ Naive Cytotoxic"
"18780",-3.12101946916834,15.9151791438388,"CD8+/CD45RA+ Naive Cytotoxic"
"18781",-7.71531894678538,12.2518092749978,"CD8+/CD45RA+ Naive Cytotoxic"
"18782",2.94320188599259,-14.2035025941203,"CD4+/CD45RO+ Memory"
"18783",6.92834743359101,-4.44938099204542,"CD8+/CD45RA+ Naive Cytotoxic"
"18784",15.1288617091429,9.32006165168153,"CD8+/CD45RA+ Naive Cytotoxic"
"18785",0.49753707230488,-7.24830570467004,"CD4+/CD25 T Reg"
"18786",-23.1084811065828,-11.2957289496337,"CD56+ NK"
"18787",-11.7189984359507,-10.7984806847579,"CD56+ NK"
"18788",-17.5815556072211,14.7435355394557,"CD8+/CD45RA+ Naive Cytotoxic"
"18789",4.79350105621061,17.1701122132873,"CD8+/CD45RA+ Naive Cytotoxic"
"18790",1.27598243721531,-23.3818605512264,"CD4+/CD25 T Reg"
"18791",-25.6204331944156,1.2407352571154,"CD8+ Cytotoxic T"
"18792",13.5342761705736,-0.978354488941617,"CD8+/CD45RA+ Naive Cytotoxic"
"18793",-9.57258357409462,-8.0955637399633,"CD8+/CD45RA+ Naive Cytotoxic"
"18794",-32.2882687105202,-2.53528900774956,"Dendritic"
"18795",-9.08757191713164,10.7576183309005,"CD8+/CD45RA+ Naive Cytotoxic"
"18796",9.75085097232575,3.07959798435688,"CD8+/CD45RA+ Naive Cytotoxic"
"18797",12.0087963475064,-3.64918344007709,"CD8+/CD45RA+ Naive Cytotoxic"
"18798",6.91660453401483,21.6089758775379,"CD8+/CD45RA+ Naive Cytotoxic"
"18799",-3.47853303204118,-13.4436953778139,"CD8+ Cytotoxic T"
"18800",29.2872251006884,-6.71354418842633,"CD19+ B"
"18801",-16.1754514969773,0.661193906171741,"CD8+ Cytotoxic T"
"18802",0.272918176418577,-6.60568619329356,"CD8+/CD45RA+ Naive Cytotoxic"
"18803",8.25939439587497,14.0215702403583,"CD4+/CD45RA+/CD25- Naive T"
"18804",-0.695300297119052,-7.22553928993008,"CD4+/CD45RO+ Memory"
"18805",2.2011054283827,1.69795579662105,"CD8+/CD45RA+ Naive Cytotoxic"
"18806",-16.1736863174794,23.9526878571593,"CD14+ Monocyte"
"18807",-4.53217789646842,-12.4163712317669,"CD8+/CD45RA+ Naive Cytotoxic"
"18808",9.58330823975957,9.18667502714897,"CD4+/CD25 T Reg"
"18809",-2.16444892297078,8.25559038879305,"CD8+/CD45RA+ Naive Cytotoxic"
"18810",-13.185973087373,-6.09906368161545,"CD8+ Cytotoxic T"
"18811",-0.683829291599262,1.04167317155723,"CD4+/CD25 T Reg"
"18812",-20.7088748243701,3.02468977125577,"CD8+ Cytotoxic T"
"18813",-0.210759564368202,-5.8187626799705,"CD8+/CD45RA+ Naive Cytotoxic"
"18814",10.5231911398008,-1.43533578084543,"CD4+/CD25 T Reg"
"18815",23.5980722452997,8.62496182107637,"CD4+/CD25 T Reg"
"18816",14.3898466536394,14.9397095703112,"Dendritic"
"18817",-33.0093861051866,-1.57253394768654,"Dendritic"
"18818",7.37386347234732,7.25036863367535,"CD4+/CD45RA+/CD25- Naive T"
"18819",14.7820690661404,3.21152173191139,"CD8+/CD45RA+ Naive Cytotoxic"
"18820",-14.8403616530024,0.521036589793645,"CD8+ Cytotoxic T"
"18821",-18.9333357647013,1.53337587273685,"CD56+ NK"
"18822",-6.00841414706847,4.94139398457469,"CD8+/CD45RA+ Naive Cytotoxic"
"18823",9.00195121904713,-19.3859380989465,"CD4+/CD25 T Reg"
"18824",1.47219697583111,6.41419835601975,"CD8+/CD45RA+ Naive Cytotoxic"
"18825",5.33754252438856,3.12882370507063,"CD4+/CD25 T Reg"
"18826",8.63851994023793,5.70697690762176,"CD8+/CD45RA+ Naive Cytotoxic"
"18827",-8.93553275655215,16.3135204876484,"CD8+/CD45RA+ Naive Cytotoxic"
"18828",7.80707667783592,0.623999013874627,"CD4+/CD25 T Reg"
"18829",-22.8578804828807,-0.130071284540546,"CD8+ Cytotoxic T"
"18830",25.5843638065742,-7.76477869981843,"CD19+ B"
"18831",-23.9555985971482,-10.1743895477142,"CD56+ NK"
"18832",29.7244742248964,0.131148449085144,"CD19+ B"
"18833",15.8502732066949,-10.8448390859529,"CD4+/CD25 T Reg"
"18834",16.7302351229799,2.27352931023488,"CD8+/CD45RA+ Naive Cytotoxic"
"18835",16.1382047330624,-2.87440016373919,"CD4+/CD25 T Reg"
"18836",-1.50808757110952,11.1185507999113,"CD8+/CD45RA+ Naive Cytotoxic"
"18837",10.3751910496435,-11.1812756051885,"CD4+/CD25 T Reg"
"18838",9.35122163760856,14.0080722825113,"CD4+/CD25 T Reg"
"18839",-8.62996893663639,-5.25547473331809,"CD8+/CD45RA+ Naive Cytotoxic"
"18840",-14.926293841655,20.5420760542115,"CD14+ Monocyte"
"18841",-26.2186546364479,8.17791652652211,"CD8+ Cytotoxic T"
"18842",13.9096250510721,-2.12723253541938,"CD8+/CD45RA+ Naive Cytotoxic"
"18843",13.9672144904784,2.54456922148157,"CD8+/CD45RA+ Naive Cytotoxic"
"18844",-20.3579266309837,-5.90046034465853,"CD56+ NK"
"18845",-3.39121469749528,10.5991799138692,"CD8+/CD45RA+ Naive Cytotoxic"
"18846",-0.123858440021138,-8.62951760095147,"CD8+/CD45RA+ Naive Cytotoxic"
"18847",13.7068821953724,14.3721338235439,"CD8+/CD45RA+ Naive Cytotoxic"
"18848",-16.7503615694059,-5.52265822092133,"CD8+ Cytotoxic T"
"18849",-2.72764771854645,-16.8125684731922,"CD8+/CD45RA+ Naive Cytotoxic"
"18850",13.9671505076526,6.92552507937093,"CD8+/CD45RA+ Naive Cytotoxic"
"18851",4.83956951508302,-6.40684593335531,"CD4+/CD25 T Reg"
"18852",-19.2218909704276,0.799195112969602,"CD8+ Cytotoxic T"
"18853",6.50149427620256,-28.3294585762373,"CD4+/CD25 T Reg"
"18854",6.06254657312435,12.2830034305144,"CD8+/CD45RA+ Naive Cytotoxic"
"18855",-1.97863188980219,-15.2447396999571,"CD4+/CD45RO+ Memory"
"18856",29.0001654647964,-6.94205199824184,"CD19+ B"
"18857",-6.68189927194584,26.8797991090241,"CD14+ Monocyte"
"18858",9.61742517930808,-0.435319244325718,"CD8+/CD45RA+ Naive Cytotoxic"
"18859",19.4197835039266,7.74368318622056,"CD8+/CD45RA+ Naive Cytotoxic"
"18860",-3.03451622525202,-9.64828845838576,"CD4+/CD45RO+ Memory"
"18861",-12.3456874179198,-14.8257257977899,"CD8+/CD45RA+ Naive Cytotoxic"
"18862",23.6632922459492,8.27663454453752,"CD4+/CD45RA+/CD25- Naive T"
"18863",0.170502497485781,-11.9403766359575,"CD4+/CD25 T Reg"
"18864",-22.1830776848023,6.44870799659631,"CD8+ Cytotoxic T"
"18865",2.74889743212827,7.97401319319022,"CD8+/CD45RA+ Naive Cytotoxic"
"18866",-24.7925895659317,0.897230176189429,"CD8+ Cytotoxic T"
"18867",-1.7547957950285,26.5651737126681,"CD14+ Monocyte"
"18868",-4.09411160157038,13.2557893535678,"CD8+/CD45RA+ Naive Cytotoxic"
"18869",-13.1552463915968,-3.59808675038556,"CD8+/CD45RA+ Naive Cytotoxic"
"18870",-3.87390463511911,16.7775659203371,"CD8+/CD45RA+ Naive Cytotoxic"
"18871",3.83422130626727,18.7251705563102,"CD8+/CD45RA+ Naive Cytotoxic"
"18872",30.5655244767252,-6.97308113804043,"CD19+ B"
"18873",-13.9412689640651,-9.88295963116162,"CD8+ Cytotoxic T"
"18874",16.0760782549625,-0.02429514436825,"CD8+/CD45RA+ Naive Cytotoxic"
"18875",-25.319336980894,2.89850809983837,"CD8+ Cytotoxic T"
"18876",-20.0737921724319,5.2196916729586,"CD56+ NK"
"18877",-21.4949740854699,8.69052815156109,"CD8+ Cytotoxic T"
"18878",12.9116415863349,-11.656420436741,"CD4+/CD45RO+ Memory"
"18879",-14.6981537670336,-15.1837566533258,"CD8+ Cytotoxic T"
"18880",-11.9141496233121,23.668757357658,"CD14+ Monocyte"
"18881",16.1176157607574,15.4637089861012,"CD4+/CD25 T Reg"
"18882",10.1217137365983,18.3849541460476,"CD8+/CD45RA+ Naive Cytotoxic"
"18883",14.4022014096059,2.42032872060281,"CD4+/CD25 T Reg"
"18884",10.2975896822857,-4.60254152625835,"CD4+/CD45RO+ Memory"
"18885",-3.34184675213271,-5.82412508826966,"CD8+/CD45RA+ Naive Cytotoxic"
"18886",15.6163222473783,-3.28047606026052,"CD4+/CD45RA+/CD25- Naive T"
"18887",-9.66727937059657,15.5982539999995,"CD8+/CD45RA+ Naive Cytotoxic"
"18888",-16.7617515554563,-2.67480421332299,"CD8+ Cytotoxic T"
"18889",18.7520476232209,-0.598873004403595,"CD4+/CD25 T Reg"
"18890",15.2837984386056,15.5225682284778,"CD4+/CD25 T Reg"
"18891",18.6608378802625,17.0135611917267,"CD8+/CD45RA+ Naive Cytotoxic"
"18892",-3.74525202383325,-15.6325181037101,"CD8+ Cytotoxic T"
"18893",6.28712476449034,-22.9436741813434,"CD4+/CD25 T Reg"
"18894",23.0795381364624,7.76980830297325,"CD4+/CD45RA+/CD25- Naive T"
"18895",17.6826790396096,18.6861220910789,"CD4+/CD25 T Reg"
"18896",2.25636682114813,-12.498799695391,"CD4+/CD45RO+ Memory"
"18897",-24.6987383662934,11.0815500375907,"CD8+ Cytotoxic T"
"18898",14.7874063746172,-6.31907444382588,"CD4+/CD25 T Reg"
"18899",-17.4420791855857,3.86795075467652,"CD56+ NK"
"18900",3.67152986674114,6.70406636728742,"CD8+/CD45RA+ Naive Cytotoxic"
"18901",8.77069013157841,20.3642774453059,"CD8+/CD45RA+ Naive Cytotoxic"
"18902",-19.7769618088818,-1.06134422745845,"CD8+ Cytotoxic T"
"18903",-3.09867054305742,-15.2860083011818,"CD8+ Cytotoxic T"
"18904",-4.66389520786786,-4.97571141140665,"CD8+/CD45RA+ Naive Cytotoxic"
"18905",6.23541048134569,6.59250286271246,"CD8+/CD45RA+ Naive Cytotoxic"
"18906",-19.0330430573362,-1.41399383115751,"CD8+ Cytotoxic T"
"18907",8.33169462862172,12.7200674716243,"CD4+/CD45RA+/CD25- Naive T"
"18908",27.0344483995409,0.560162174850096,"CD19+ B"
"18909",1.13271054161514,26.6358485704935,"CD14+ Monocyte"
"18910",16.204988338943,14.3659496134768,"CD8+/CD45RA+ Naive Cytotoxic"
"18911",22.2131950236952,10.1154479981155,"CD8+/CD45RA+ Naive Cytotoxic"
"18912",5.76491358212412,3.48602188379086,"CD4+/CD25 T Reg"
"18913",-24.0506270054866,3.60270884363674,"CD8+ Cytotoxic T"
"18914",8.3977341273503,-11.7492566880461,"CD4+/CD25 T Reg"
"18915",-25.9159996149404,-14.9033604079869,"CD56+ NK"
"18916",-2.7488648852574,15.9265717636067,"CD8+/CD45RA+ Naive Cytotoxic"
"18917",-8.35454709533257,-18.4180484045591,"CD8+/CD45RA+ Naive Cytotoxic"
"18918",17.2502950858321,3.52469425829459,"CD8+/CD45RA+ Naive Cytotoxic"
"18919",14.3350094312173,-12.3216832867422,"CD8+/CD45RA+ Naive Cytotoxic"
"18920",-6.86236068819128,10.0892630415729,"CD8+/CD45RA+ Naive Cytotoxic"
"18921",7.84536832017208,-10.0412793134473,"CD4+/CD45RO+ Memory"
"18922",-25.4836301626503,8.93411711441422,"CD8+ Cytotoxic T"
"18923",20.2594749823961,13.1301703364972,"CD8+/CD45RA+ Naive Cytotoxic"
"18924",20.539461503688,10.5275297712,"CD8+/CD45RA+ Naive Cytotoxic"
"18925",9.80588987350517,-16.7802995450502,"CD4+/CD25 T Reg"
"18926",-6.49610385116597,-27.9351807649991,"Dendritic"
"18927",14.0459156904179,9.48226227957771,"CD4+/CD45RA+/CD25- Naive T"
"18928",15.1873542064699,-14.3643171348422,"CD4+/CD25 T Reg"
"18929",-28.3859204254394,-14.215469011528,"CD56+ NK"
"18930",14.5696886130964,12.4625264068871,"CD4+/CD25 T Reg"
"18931",0.799491012244016,-17.3403263580922,"CD4+/CD45RO+ Memory"
"18932",-5.0374684409563,-4.22612384207371,"CD8+/CD45RA+ Naive Cytotoxic"
"18933",5.9992850521582,-5.9028830547673,"CD4+/CD25 T Reg"
"18934",16.7489867827245,-7.57869672280569,"CD4+/CD25 T Reg"
"18935",-24.3726993300051,9.98992227651514,"CD8+ Cytotoxic T"
"18936",-13.5478722831032,25.316254719225,"CD14+ Monocyte"
"18937",1.95938196019863,25.936666446441,"CD14+ Monocyte"
